species,matric_pot,hyphal_rate,type
a.gal10.n,-0.75,0.56768157,smoothed
a.gal10.n,-0.76,0.568119633,smoothed
a.gal10.n,-0.77,0.568349004,smoothed
a.gal10.n,-0.78,0.568402044,smoothed
a.gal10.n,-0.79,0.568306757,smoothed
a.gal10.n,-0.8,0.56808711,smoothed
a.gal10.n,-0.81,0.567763408,smoothed
a.gal10.n,-0.82,0.567352675,smoothed
a.gal10.n,-0.83,0.566869044,smoothed
a.gal10.n,-0.84,0.566324139,smoothed
a.gal10.n,-0.85,0.565727428,smoothed
a.gal10.n,-0.86,0.565086554,smoothed
a.gal10.n,-0.87,0.564407634,smoothed
a.gal10.n,-0.88,0.56369552,smoothed
a.gal10.n,-0.89,0.562954032,smoothed
a.gal10.n,-0.9,0.562186157,smoothed
a.gal10.n,-0.91,0.561394208,smoothed
a.gal10.n,-0.92,0.560579973,smoothed
a.gal10.n,-0.93,0.559744824,smoothed
a.gal10.n,-0.94,0.55888981,smoothed
a.gal10.n,-0.95,0.558015734,smoothed
a.gal10.n,-0.96,0.557123211,smoothed
a.gal10.n,-0.97,0.556212715,smoothed
a.gal10.n,-0.98,0.555284615,smoothed
a.gal10.n,-0.99,0.554339201,smoothed
a.gal10.n,-1,0.553376708,smoothed
a.gal10.n,-1.01,0.552397332,smoothed
a.gal10.n,-1.02,0.551401236,smoothed
a.gal10.n,-1.03,0.550388566,smoothed
a.gal10.n,-1.04,0.549359454,smoothed
a.gal10.n,-1.05,0.548314021,smoothed
a.gal10.n,-1.06,0.547252384,smoothed
a.gal10.n,-1.07,0.546174655,smoothed
a.gal10.n,-1.08,0.545080943,smoothed
a.gal10.n,-1.09,0.543971359,smoothed
a.gal10.n,-1.1,0.54284601,smoothed
a.gal10.n,-1.11,0.541705007,smoothed
a.gal10.n,-1.12,0.540548459,smoothed
a.gal10.n,-1.13,0.539376477,smoothed
a.gal10.n,-1.14,0.538189172,smoothed
a.gal10.n,-1.15,0.536986657,smoothed
a.gal10.n,-1.16,0.535769046,smoothed
a.gal10.n,-1.17,0.534536455,smoothed
a.gal10.n,-1.18,0.533288999,smoothed
a.gal10.n,-1.19,0.532026796,smoothed
a.gal10.n,-1.2,0.530749964,smoothed
a.gal10.n,-1.21,0.529458624,smoothed
a.gal10.n,-1.22,0.528152896,smoothed
a.gal10.n,-1.23,0.526832903,smoothed
a.gal10.n,-1.24,0.525498767,smoothed
a.gal10.n,-1.25,0.524150613,smoothed
a.gal10.n,-1.26,0.522788565,smoothed
a.gal10.n,-1.27,0.521412751,smoothed
a.gal10.n,-1.28,0.520023299,smoothed
a.gal10.n,-1.29,0.518620335,smoothed
a.gal10.n,-1.3,0.51720399,smoothed
a.gal10.n,-1.31,0.515774395,smoothed
a.gal10.n,-1.32,0.51433168,smoothed
a.gal10.n,-1.33,0.512875978,smoothed
a.gal10.n,-1.34,0.511407422,smoothed
a.gal10.n,-1.35,0.509926147,smoothed
a.gal10.n,-1.36,0.508432287,smoothed
a.gal10.n,-1.37,0.506925978,smoothed
a.gal10.n,-1.38,0.505407358,smoothed
a.gal10.n,-1.39,0.503876562,smoothed
a.gal10.n,-1.4,0.502333731,smoothed
a.gal10.n,-1.41,0.500779003,smoothed
a.gal10.n,-1.42,0.499212517,smoothed
a.gal10.n,-1.43,0.497634415,smoothed
a.gal10.n,-1.44,0.496044837,smoothed
a.gal10.n,-1.45,0.494443927,smoothed
a.gal10.n,-1.46,0.492831825,smoothed
a.gal10.n,-1.47,0.491208677,smoothed
a.gal10.n,-1.48,0.489574625,smoothed
a.gal10.n,-1.49,0.487929814,smoothed
a.gal10.n,-1.5,0.48627439,smoothed
a.gal10.n,-1.51,0.484608497,smoothed
a.gal10.n,-1.52,0.482932283,smoothed
a.gal10.n,-1.53,0.481245895,smoothed
a.gal10.n,-1.54,0.479549478,smoothed
a.gal10.n,-1.55,0.477843182,smoothed
a.gal10.n,-1.56,0.476127154,smoothed
a.gal10.n,-1.57,0.474401543,smoothed
a.gal10.n,-1.58,0.472666498,smoothed
a.gal10.n,-1.59,0.470922168,smoothed
a.gal10.n,-1.6,0.469168704,smoothed
a.gal10.n,-1.61,0.467406256,smoothed
a.gal10.n,-1.62,0.465634973,smoothed
a.gal10.n,-1.63,0.463855008,smoothed
a.gal10.n,-1.64,0.46206651,smoothed
a.gal10.n,-1.65,0.460269632,smoothed
a.gal10.n,-1.66,0.458464525,smoothed
a.gal10.n,-1.67,0.456651341,smoothed
a.gal10.n,-1.68,0.454830232,smoothed
a.gal10.n,-1.69,0.45300135,smoothed
a.gal10.n,-1.7,0.451164847,smoothed
a.gal10.n,-1.71,0.449320877,smoothed
a.gal10.n,-1.72,0.447469592,smoothed
a.gal10.n,-1.73,0.445611144,smoothed
a.gal10.n,-1.74,0.443745686,smoothed
a.gal10.n,-1.75,0.441873373,smoothed
a.gal10.n,-1.76,0.439994355,smoothed
a.gal10.n,-1.77,0.438108787,smoothed
a.gal10.n,-1.78,0.43621682,smoothed
a.gal10.n,-1.79,0.43431861,smoothed
a.gal10.n,-1.8,0.432414307,smoothed
a.gal10.n,-1.81,0.430504065,smoothed
a.gal10.n,-1.82,0.428588037,smoothed
a.gal10.n,-1.83,0.426666375,smoothed
a.gal10.n,-1.84,0.424739232,smoothed
a.gal10.n,-1.85,0.42280676,smoothed
a.gal10.n,-1.86,0.420869112,smoothed
a.gal10.n,-1.87,0.41892644,smoothed
a.gal10.n,-1.88,0.416978894,smoothed
a.gal10.n,-1.89,0.415026628,smoothed
a.gal10.n,-1.9,0.413069793,smoothed
a.gal10.n,-1.91,0.411108538,smoothed
a.gal10.n,-1.92,0.409143016,smoothed
a.gal10.n,-1.93,0.407173378,smoothed
a.gal10.n,-1.94,0.405199772,smoothed
a.gal10.n,-1.95,0.403222349,smoothed
a.gal10.n,-1.96,0.401241259,smoothed
a.gal10.n,-1.97,0.399256651,smoothed
a.gal10.n,-1.98,0.397268674,smoothed
a.gal10.n,-1.99,0.395277476,smoothed
a.gal10.n,-2,0.393283205,smoothed
a.gal10.n,-2.01,0.391286008,smoothed
a.gal10.n,-2.02,0.389286033,smoothed
a.gal10.n,-2.03,0.387283427,smoothed
a.gal10.n,-2.04,0.385278335,smoothed
a.gal10.n,-2.05,0.383270903,smoothed
a.gal10.n,-2.06,0.381261276,smoothed
a.gal10.n,-2.07,0.379249599,smoothed
a.gal10.n,-2.08,0.377236016,smoothed
a.gal10.n,-2.09,0.37522067,smoothed
a.gal10.n,-2.1,0.373203704,smoothed
a.gal10.n,-2.11,0.37118526,smoothed
a.gal10.n,-2.12,0.36916548,smoothed
a.gal10.n,-2.13,0.367144504,smoothed
a.gal10.n,-2.14,0.365122474,smoothed
a.gal10.n,-2.15,0.363099529,smoothed
a.gal10.n,-2.16,0.361075807,smoothed
a.gal10.n,-2.17,0.359051448,smoothed
a.gal10.n,-2.18,0.357026588,smoothed
a.gal10.n,-2.19,0.355001365,smoothed
a.gal10.n,-2.2,0.352975914,smoothed
a.gal10.n,-2.21,0.350950371,smoothed
a.gal10.n,-2.22,0.348924871,smoothed
a.gal10.n,-2.23,0.346899547,smoothed
a.gal10.n,-2.24,0.344874533,smoothed
a.gal10.n,-2.25,0.34284996,smoothed
a.gal10.n,-2.26,0.34082596,smoothed
a.gal10.n,-2.27,0.338802664,smoothed
a.gal10.n,-2.28,0.336780201,smoothed
a.gal10.n,-2.29,0.3347587,smoothed
a.gal10.n,-2.3,0.332738289,smoothed
a.gal10.n,-2.31,0.330719096,smoothed
a.gal10.n,-2.32,0.328701246,smoothed
a.gal10.n,-2.33,0.326684865,smoothed
a.gal10.n,-2.34,0.324670078,smoothed
a.gal10.n,-2.35,0.322657007,smoothed
a.gal10.n,-2.36,0.320645776,smoothed
a.gal10.n,-2.37,0.318636506,smoothed
a.gal10.n,-2.38,0.316629317,smoothed
a.gal10.n,-2.39,0.31462433,smoothed
a.gal10.n,-2.4,0.312621663,smoothed
a.gal10.n,-2.41,0.310621434,smoothed
a.gal10.n,-2.42,0.308623759,smoothed
a.gal10.n,-2.43,0.306628755,smoothed
a.gal10.n,-2.44,0.304636535,smoothed
a.gal10.n,-2.45,0.302647215,smoothed
a.gal10.n,-2.46,0.300660906,smoothed
a.gal10.n,-2.47,0.29867772,smoothed
a.gal10.n,-2.48,0.296697768,smoothed
a.gal10.n,-2.49,0.294721159,smoothed
a.gal10.n,-2.5,0.292748002,smoothed
a.gal10.n,-2.51,0.290778404,smoothed
a.gal10.n,-2.52,0.288812472,smoothed
a.gal10.n,-2.53,0.28685031,smoothed
a.gal10.n,-2.54,0.284892024,smoothed
a.gal10.n,-2.55,0.282937716,smoothed
a.gal10.n,-2.56,0.280987488,smoothed
a.gal10.n,-2.57,0.279041441,smoothed
a.gal10.n,-2.58,0.277099674,smoothed
a.gal10.n,-2.59,0.275162287,smoothed
a.gal10.n,-2.6,0.273229377,smoothed
a.gal10.n,-2.61,0.27130104,smoothed
a.gal10.n,-2.62,0.269377372,smoothed
a.gal10.n,-2.63,0.267458467,smoothed
a.gal10.n,-2.64,0.265544418,smoothed
a.gal10.n,-2.65,0.263635316,smoothed
a.gal10.n,-2.66,0.261731252,smoothed
a.gal10.n,-2.67,0.259832316,smoothed
a.gal10.n,-2.68,0.257938597,smoothed
a.gal10.n,-2.69,0.256050181,smoothed
a.gal10.n,-2.7,0.254167154,smoothed
a.gal10.n,-2.71,0.252289602,smoothed
a.gal10.n,-2.72,0.250417608,smoothed
a.gal10.n,-2.73,0.248551255,smoothed
a.gal10.n,-2.74,0.246690623,smoothed
a.gal10.n,-2.75,0.244835794,smoothed
a.gal10.n,-2.76,0.242986847,smoothed
a.gal10.n,-2.77,0.241143858,smoothed
a.gal10.n,-2.78,0.239306906,smoothed
a.gal10.n,-2.79,0.237476065,smoothed
a.gal10.n,-2.8,0.235651409,smoothed
a.gal10.n,-2.81,0.233833013,smoothed
a.gal10.n,-2.82,0.232020947,smoothed
a.gal10.n,-2.83,0.230215282,smoothed
a.gal10.n,-2.84,0.228416089,smoothed
a.gal10.n,-2.85,0.226623434,smoothed
a.gal10.n,-2.86,0.224837387,smoothed
a.gal10.n,-2.87,0.223058012,smoothed
a.gal10.n,-2.88,0.221285375,smoothed
a.gal10.n,-2.89,0.219519539,smoothed
a.gal10.n,-2.9,0.217760567,smoothed
a.gal10.n,-2.91,0.216008519,smoothed
a.gal10.n,-2.92,0.214263457,smoothed
a.gal10.n,-2.93,0.212525438,smoothed
a.gal10.n,-2.94,0.210794522,smoothed
a.gal10.n,-2.95,0.209070763,smoothed
a.gal10.n,-2.96,0.207354219,smoothed
a.gal10.n,-2.97,0.205644942,smoothed
a.gal10.n,-2.98,0.203942986,smoothed
a.gal10.n,-2.99,0.202248404,smoothed
a.gal10.n,-3,0.200561245,smoothed
a.gal10.n,-3.01,0.198881559,smoothed
a.gal10.n,-3.02,0.197209396,smoothed
a.gal10.n,-3.03,0.195544801,smoothed
a.gal10.n,-3.04,0.193887821,smoothed
a.gal10.n,-3.05,0.192238502,smoothed
a.gal10.n,-3.06,0.190596887,smoothed
a.gal10.n,-3.07,0.188963018,smoothed
a.gal10.n,-3.08,0.187336938,smoothed
a.gal10.n,-3.09,0.185718687,smoothed
a.gal10.n,-3.1,0.184108304,smoothed
a.gal10.n,-3.11,0.182505827,smoothed
a.gal10.n,-3.12,0.180911293,smoothed
a.gal10.n,-3.13,0.179324739,smoothed
a.gal10.n,-3.14,0.177746199,smoothed
a.gal10.n,-3.15,0.176175708,smoothed
a.gal10.n,-3.16,0.174613296,smoothed
a.gal10.n,-3.17,0.173058998,smoothed
a.gal10.n,-3.18,0.171512842,smoothed
a.gal10.n,-3.19,0.169974858,smoothed
a.gal10.n,-3.2,0.168445075,smoothed
a.gal10.n,-3.21,0.16692352,smoothed
a.gal10.n,-3.22,0.165410219,smoothed
a.gal10.n,-3.23,0.163905197,smoothed
a.gal10.n,-3.24,0.162408478,smoothed
a.gal10.n,-3.25,0.160920086,smoothed
a.gal10.n,-3.26,0.159440043,smoothed
a.gal10.n,-3.27,0.157968368,smoothed
a.gal10.n,-3.28,0.156505084,smoothed
a.gal10.n,-3.29,0.155050208,smoothed
a.gal10.n,-3.3,0.153603758,smoothed
a.gal10.n,-3.31,0.152165751,smoothed
a.gal10.n,-3.32,0.150736204,smoothed
a.gal10.n,-3.33,0.149315131,smoothed
a.gal10.n,-3.34,0.147902547,smoothed
a.gal10.n,-3.35,0.146498464,smoothed
a.gal10.n,-3.36,0.145102894,smoothed
a.gal10.n,-3.37,0.143715848,smoothed
a.gal10.n,-3.38,0.142337337,smoothed
a.gal10.n,-3.39,0.14096737,smoothed
a.gal10.n,-3.4,0.139605955,smoothed
a.gal10.n,-3.41,0.1382531,smoothed
a.gal10.n,-3.42,0.13690881,smoothed
a.gal10.n,-3.43,0.135573091,smoothed
a.gal10.n,-3.44,0.134245949,smoothed
a.gal10.n,-3.45,0.132927386,smoothed
a.gal10.n,-3.46,0.131617406,smoothed
a.gal10.n,-3.47,0.13031601,smoothed
a.gal10.n,-3.48,0.129023199,smoothed
a.gal10.n,-3.49,0.127738975,smoothed
a.gal10.n,-3.5,0.126463335,smoothed
a.gal10.n,-3.51,0.125196279,smoothed
a.gal10.n,-3.52,0.123937804,smoothed
a.gal10.n,-3.53,0.122687908,smoothed
a.gal10.n,-3.54,0.121446585,smoothed
a.gal10.n,-3.55,0.120213832,smoothed
a.gal10.n,-3.56,0.118989643,smoothed
a.gal10.n,-3.57,0.117774011,smoothed
a.gal10.n,-3.58,0.11656693,smoothed
a.gal10.n,-3.59,0.115368391,smoothed
a.gal10.n,-3.6,0.114178386,smoothed
a.gal10.n,-3.61,0.112996905,smoothed
a.gal10.n,-3.62,0.111823938,smoothed
a.gal10.n,-3.63,0.110659474,smoothed
a.gal10.n,-3.64,0.109503502,smoothed
a.gal10.n,-3.65,0.108356009,smoothed
a.gal10.n,-3.66,0.107216982,smoothed
a.gal10.n,-3.67,0.106086407,smoothed
a.gal10.n,-3.68,0.10496427,smoothed
a.gal10.n,-3.69,0.103850556,smoothed
a.gal10.n,-3.7,0.102745248,smoothed
a.gal10.n,-3.71,0.101648331,smoothed
a.gal10.n,-3.72,0.100559787,smoothed
a.gal10.n,-3.73,0.099479599,smoothed
a.gal10.n,-3.74,0.098407747,smoothed
a.gal10.n,-3.75,0.097344213,smoothed
a.gal10.n,-3.76,0.096288977,smoothed
a.gal10.n,-3.77,0.09524202,smoothed
a.gal10.n,-3.78,0.094203319,smoothed
a.gal10.n,-3.79,0.093172854,smoothed
a.gal10.n,-3.8,0.092150602,smoothed
a.gal10.n,-3.81,0.091136541,smoothed
a.gal10.n,-3.82,0.090130648,smoothed
a.gal10.n,-3.83,0.089132898,smoothed
a.gal10.n,-3.84,0.088143269,smoothed
a.gal10.n,-3.85,0.087161734,smoothed
a.gal10.n,-3.86,0.086188268,smoothed
a.gal10.n,-3.87,0.085222846,smoothed
a.gal10.n,-3.88,0.084265441,smoothed
a.gal10.n,-3.89,0.083316027,smoothed
a.gal10.n,-3.9,0.082374575,smoothed
a.gal10.n,-3.91,0.081441059,smoothed
a.gal10.n,-3.92,0.080515449,smoothed
a.gal10.n,-3.93,0.079597718,smoothed
a.gal10.n,-3.94,0.078687835,smoothed
a.gal10.n,-3.95,0.077785771,smoothed
a.gal10.n,-3.96,0.076891497,smoothed
a.gal10.n,-3.97,0.076004981,smoothed
a.gal10.n,-3.98,0.075126192,smoothed
a.gal10.n,-3.99,0.0742551,smoothed
a.gal10.n,-4,0.073391672,smoothed
a.gal10.n,-4.01,0.072535876,smoothed
a.gal10.n,-4.02,0.071687681,smoothed
a.gal10.n,-4.03,0.070847052,smoothed
a.gal10.n,-4.04,0.070013957,smoothed
a.gal10.n,-4.05,0.069188362,smoothed
a.gal10.n,-4.06,0.068370233,smoothed
a.gal10.n,-4.07,0.067559535,smoothed
a.gal10.n,-4.08,0.066756235,smoothed
a.gal10.n,-4.09,0.065960297,smoothed
a.gal10.n,-4.1,0.065171686,smoothed
a.gal10.n,-4.11,0.064390366,smoothed
a.gal10.n,-4.12,0.063616302,smoothed
a.gal10.n,-4.13,0.062849457,smoothed
a.gal10.n,-4.14,0.062089795,smoothed
a.gal10.n,-4.15,0.06133728,smoothed
a.gal10.n,-4.16,0.060591873,smoothed
a.gal10.n,-4.17,0.059853539,smoothed
a.gal10.n,-4.18,0.059122239,smoothed
a.gal10.n,-4.19,0.058397936,smoothed
a.gal10.n,-4.2,0.057680592,smoothed
a.gal10.n,-4.21,0.056970169,smoothed
a.gal10.n,-4.22,0.056266629,smoothed
a.gal10.n,-4.23,0.055569932,smoothed
a.gal10.n,-4.24,0.05488004,smoothed
a.gal10.n,-4.25,0.054196914,smoothed
a.gal10.n,-4.26,0.053520515,smoothed
a.gal10.n,-4.27,0.052850804,smoothed
a.gal10.n,-4.28,0.052187741,smoothed
a.gal10.n,-4.29,0.051531286,smoothed
a.gal10.n,-4.3,0.0508814,smoothed
a.gal10.n,-4.31,0.050238042,smoothed
a.gal10.n,-4.32,0.049601173,smoothed
a.gal10.n,-4.33,0.048970752,smoothed
a.gal10.n,-4.34,0.048346739,smoothed
a.gal10.n,-4.35,0.047729094,smoothed
a.gal10.n,-4.36,0.047117775,smoothed
a.gal10.n,-4.37,0.046512742,smoothed
a.gal10.n,-4.38,0.045913954,smoothed
a.gal10.n,-4.39,0.045321371,smoothed
a.gal10.n,-4.4,0.044734951,smoothed
a.gal10.n,-4.41,0.044154654,smoothed
a.gal10.n,-4.42,0.043580437,smoothed
a.gal10.n,-4.43,0.043012261,smoothed
a.gal10.n,-4.44,0.042450083,smoothed
a.gal10.n,-4.45,0.041893862,smoothed
a.gal10.n,-4.46,0.041343557,smoothed
a.gal10.n,-4.47,0.040799127,smoothed
a.gal10.n,-4.48,0.04026053,smoothed
a.gal10.n,-4.49,0.039727724,smoothed
a.gal10.n,-4.5,0.039200668,smoothed
a.gal10.n,-4.51,0.038679321,smoothed
a.gal10.n,-4.52,0.038163641,smoothed
a.gal10.n,-4.53,0.037653586,smoothed
a.gal10.n,-4.54,0.037149115,smoothed
a.gal10.n,-4.55,0.036650186,smoothed
a.gal10.n,-4.56,0.036156759,smoothed
a.gal10.n,-4.57,0.03566879,smoothed
a.gal10.n,-4.58,0.035186239,smoothed
a.gal10.n,-4.59,0.034709064,smoothed
a.gal10.n,-4.6,0.034237225,smoothed
a.gal10.n,-4.61,0.033770678,smoothed
a.gal10.n,-4.62,0.033309384,smoothed
a.gal10.n,-4.63,0.0328533,smoothed
a.gal10.n,-4.64,0.032402386,smoothed
a.gal10.n,-4.65,0.0319566,smoothed
a.gal10.n,-4.66,0.031515901,smoothed
a.gal10.n,-4.67,0.031080247,smoothed
a.gal10.n,-4.68,0.030649599,smoothed
a.gal10.n,-4.69,0.030223915,smoothed
a.gal10.n,-4.7,0.029803153,smoothed
a.gal10.n,-4.71,0.029387274,smoothed
a.gal10.n,-4.72,0.028976237,smoothed
a.gal10.n,-4.73,0.02857,smoothed
a.gal10.n,-4.74,0.028168524,smoothed
a.gal10.n,-4.75,0.027771767,smoothed
a.gal10.n,-4.76,0.02737969,smoothed
a.gal10.n,-4.77,0.026992253,smoothed
a.gal10.n,-4.78,0.026609415,smoothed
a.gal10.n,-4.79,0.026231136,smoothed
a.gal10.n,-4.8,0.025857377,smoothed
a.gal10.n,-4.81,0.025488097,smoothed
a.gal10.n,-4.82,0.025123257,smoothed
a.gal10.n,-4.83,0.024762818,smoothed
a.gal10.n,-4.84,0.024406739,smoothed
a.gal10.n,-4.85,0.024054983,smoothed
a.gal10.n,-4.86,0.023707509,smoothed
a.gal10.n,-4.87,0.023364279,smoothed
a.gal10.n,-4.88,0.023025254,smoothed
a.gal10.n,-4.89,0.022690396,smoothed
a.gal10.n,-4.9,0.022359665,smoothed
a.gal10.n,-4.91,0.022033023,smoothed
a.gal10.n,-4.92,0.021710433,smoothed
a.gal10.n,-4.93,0.021391856,smoothed
a.gal10.n,-4.94,0.021077254,smoothed
a.gal10.n,-4.95,0.020766589,smoothed
a.gal10.n,-4.96,0.020459824,smoothed
a.gal10.n,-4.97,0.020156922,smoothed
a.gal10.n,-4.98,0.019857846,smoothed
a.gal10.n,-4.99,0.019562557,smoothed
a.gal10.n,-5,0.01927102,smoothed
a.gal10.n,-1,0.549019608,measured
a.gal10.n,-1.5,0.492156863,measured
a.gal10.n,-2.5,0.3,measured
a.gal10.n,-3.5,0.092156863,measured
a.gal10.n,-4.5,0.084313725,measured
a.gal10.n,0,0,measured
a.gal10.n,-0.5,0.347058824,measured
a.gal2.s,0,5.75E-04,smoothed
a.gal2.s,-0.01,7.04E-04,smoothed
a.gal2.s,-0.02,8.58E-04,smoothed
a.gal2.s,-0.03,0.001043012,smoothed
a.gal2.s,-0.04,0.001262621,smoothed
a.gal2.s,-0.05,0.001522916,smoothed
a.gal2.s,-0.06,0.001830215,smoothed
a.gal2.s,-0.07,0.002191572,smoothed
a.gal2.s,-0.08,0.002614818,smoothed
a.gal2.s,-0.09,0.003108592,smoothed
a.gal2.s,-0.1,0.003682372,smoothed
a.gal2.s,-0.11,0.004346485,smoothed
a.gal2.s,-0.12,0.005112116,smoothed
a.gal2.s,-0.13,0.005991295,smoothed
a.gal2.s,-0.14,0.006996871,smoothed
a.gal2.s,-0.15,0.008142472,smoothed
a.gal2.s,-0.16,0.009442436,smoothed
a.gal2.s,-0.17,0.010911735,smoothed
a.gal2.s,-0.18,0.012565863,smoothed
a.gal2.s,-0.19,0.014420708,smoothed
a.gal2.s,-0.2,0.016492407,smoothed
a.gal2.s,-0.21,0.018797166,smoothed
a.gal2.s,-0.22,0.02135107,smoothed
a.gal2.s,-0.23,0.024169864,smoothed
a.gal2.s,-0.24,0.027268724,smoothed
a.gal2.s,-0.25,0.03066201,smoothed
a.gal2.s,-0.26,0.034363006,smoothed
a.gal2.s,-0.27,0.038383657,smoothed
a.gal2.s,-0.28,0.042734303,smoothed
a.gal2.s,-0.29,0.047423414,smoothed
a.gal2.s,-0.3,0.052457337,smoothed
a.gal2.s,-0.31,0.057840057,smoothed
a.gal2.s,-0.32,0.06357298,smoothed
a.gal2.s,-0.33,0.06965474,smoothed
a.gal2.s,-0.34,0.076081043,smoothed
a.gal2.s,-0.35,0.082844546,smoothed
a.gal2.s,-0.36,0.089934777,smoothed
a.gal2.s,-0.37,0.097338109,smoothed
a.gal2.s,-0.38,0.105037774,smoothed
a.gal2.s,-0.39,0.113013935,smoothed
a.gal2.s,-0.4,0.121243808,smoothed
a.gal2.s,-0.41,0.129701836,smoothed
a.gal2.s,-0.42,0.138359913,smoothed
a.gal2.s,-0.43,0.147187654,smoothed
a.gal2.s,-0.44,0.156152709,smoothed
a.gal2.s,-0.45,0.165221116,smoothed
a.gal2.s,-0.46,0.17435768,smoothed
a.gal2.s,-0.47,0.183526384,smoothed
a.gal2.s,-0.48,0.192690806,smoothed
a.gal2.s,-0.49,0.201814556,smoothed
a.gal2.s,-0.5,0.210861698,smoothed
a.gal2.s,-0.51,0.21979718,smoothed
a.gal2.s,-0.52,0.228587229,smoothed
a.gal2.s,-0.53,0.237199737,smoothed
a.gal2.s,-0.54,0.245604601,smoothed
a.gal2.s,-0.55,0.253774039,smoothed
a.gal2.s,-0.56,0.261682846,smoothed
a.gal2.s,-0.57,0.269308619,smoothed
a.gal2.s,-0.58,0.276631922,smoothed
a.gal2.s,-0.59,0.283636397,smoothed
a.gal2.s,-0.6,0.290308835,smoothed
a.gal2.s,-0.61,0.29663918,smoothed
a.gal2.s,-0.62,0.302620498,smoothed
a.gal2.s,-0.63,0.308248889,smoothed
a.gal2.s,-0.64,0.313523365,smoothed
a.gal2.s,-0.65,0.318445684,smoothed
a.gal2.s,-0.66,0.323020157,smoothed
a.gal2.s,-0.67,0.327253427,smoothed
a.gal2.s,-0.68,0.331154229,smoothed
a.gal2.s,-0.69,0.334733129,smoothed
a.gal2.s,-0.7,0.338002268,smoothed
a.gal2.s,-0.71,0.34097509,smoothed
a.gal2.s,-0.72,0.343666077,smoothed
a.gal2.s,-0.73,0.346090499,smoothed
a.gal2.s,-0.74,0.348264161,smoothed
a.gal2.s,-0.75,0.350203179,smoothed
a.gal2.s,-0.76,0.351923764,smoothed
a.gal2.s,-0.77,0.353442031,smoothed
a.gal2.s,-0.78,0.35477383,smoothed
a.gal2.s,-0.79,0.355934596,smoothed
a.gal2.s,-0.8,0.356939225,smoothed
a.gal2.s,-0.81,0.357801972,smoothed
a.gal2.s,-0.82,0.358536368,smoothed
a.gal2.s,-0.83,0.359155161,smoothed
a.gal2.s,-0.84,0.359670275,smoothed
a.gal2.s,-0.85,0.360092784,smoothed
a.gal2.s,-0.86,0.360432911,smoothed
a.gal2.s,-0.87,0.360700023,smoothed
a.gal2.s,-0.88,0.360902658,smoothed
a.gal2.s,-0.89,0.361048546,smoothed
a.gal2.s,-0.9,0.361144647,smoothed
a.gal2.s,-0.91,0.36119719,smoothed
a.gal2.s,-0.92,0.361211721,smoothed
a.gal2.s,-0.93,0.361193146,smoothed
a.gal2.s,-0.94,0.361145787,smoothed
a.gal2.s,-0.95,0.361073428,smoothed
a.gal2.s,-0.96,0.360979363,smoothed
a.gal2.s,-0.97,0.36086645,smoothed
a.gal2.s,-0.98,0.360737152,smoothed
a.gal2.s,-0.99,0.360593581,smoothed
a.gal2.s,-1,0.360437541,smoothed
a.gal2.s,-1.01,0.360270566,smoothed
a.gal2.s,-1.02,0.360093951,smoothed
a.gal2.s,-1.03,0.359908787,smoothed
a.gal2.s,-1.04,0.359715988,smoothed
a.gal2.s,-1.05,0.359516316,smoothed
a.gal2.s,-1.06,0.359310404,smoothed
a.gal2.s,-1.07,0.359098776,smoothed
a.gal2.s,-1.08,0.358881861,smoothed
a.gal2.s,-1.09,0.358660015,smoothed
a.gal2.s,-1.1,0.358433524,smoothed
a.gal2.s,-1.11,0.358202626,smoothed
a.gal2.s,-1.12,0.357967512,smoothed
a.gal2.s,-1.13,0.357728335,smoothed
a.gal2.s,-1.14,0.357485222,smoothed
a.gal2.s,-1.15,0.357238273,smoothed
a.gal2.s,-1.16,0.356987571,smoothed
a.gal2.s,-1.17,0.356733181,smoothed
a.gal2.s,-1.18,0.356475158,smoothed
a.gal2.s,-1.19,0.356213545,smoothed
a.gal2.s,-1.2,0.355948377,smoothed
a.gal2.s,-1.21,0.355679684,smoothed
a.gal2.s,-1.22,0.355407492,smoothed
a.gal2.s,-1.23,0.355131821,smoothed
a.gal2.s,-1.24,0.354852689,smoothed
a.gal2.s,-1.25,0.354570112,smoothed
a.gal2.s,-1.26,0.354284104,smoothed
a.gal2.s,-1.27,0.353994678,smoothed
a.gal2.s,-1.28,0.353701846,smoothed
a.gal2.s,-1.29,0.35340562,smoothed
a.gal2.s,-1.3,0.353106009,smoothed
a.gal2.s,-1.31,0.352803024,smoothed
a.gal2.s,-1.32,0.352496676,smoothed
a.gal2.s,-1.33,0.352186974,smoothed
a.gal2.s,-1.34,0.351873928,smoothed
a.gal2.s,-1.35,0.351557548,smoothed
a.gal2.s,-1.36,0.351237843,smoothed
a.gal2.s,-1.37,0.350914824,smoothed
a.gal2.s,-1.38,0.3505885,smoothed
a.gal2.s,-1.39,0.350258881,smoothed
a.gal2.s,-1.4,0.349925977,smoothed
a.gal2.s,-1.41,0.349589798,smoothed
a.gal2.s,-1.42,0.349250354,smoothed
a.gal2.s,-1.43,0.348907656,smoothed
a.gal2.s,-1.44,0.348561713,smoothed
a.gal2.s,-1.45,0.348212535,smoothed
a.gal2.s,-1.46,0.347860135,smoothed
a.gal2.s,-1.47,0.347504521,smoothed
a.gal2.s,-1.48,0.347145704,smoothed
a.gal2.s,-1.49,0.346783695,smoothed
a.gal2.s,-1.5,0.346418505,smoothed
